,split,seed,size,Precision,Recall,F1_score,Accuracy,AUC_ROC
274,digits,30,5,0.5146980362558501,0.59755,0.5296886939251559,0.91951,0.7764166666666666
275,digits,30,6,0.8422038351272461,0.8924,0.8591028034589673,0.97848,0.9402222222222224
276,digits,30,7,0.8396248577302288,0.8891250000000002,0.8561508679248477,0.9778249999999998,0.9384027777777778
277,digits,30,8,0.987876541746265,0.98785,0.9878568244267738,0.99757,0.99325
278,digits,30,9,0.8373507702847315,0.89,0.8557930805032781,0.978,0.9388888888888888
279,digits,30,10,0.9845825751555696,0.98455,0.9845572014700484,0.99691,0.9914166666666664
280,balanced,30,1,0.7854485960682204,0.8229787234042555,0.8007326357362972,0.9924671797193302,0.909565217391304
281,balanced,30,2,0.4632027403562913,0.5170212765957447,0.4821039628639276,0.9794477138976916,0.7532608695652175
282,balanced,30,3,0.5110289138390358,0.5480851063829788,0.5242315496062884,0.9807695789950202,0.7691304347826088
283,balanced,30,4,0.3975313512585954,0.4428723404255318,0.4094722569894278,0.976292440018108,0.7153804347826087
284,balanced,30,5,0.5652692056998929,0.5946808510638298,0.5713672435036776,0.9827523766410138,0.7929347826086959
285,balanced,30,6,0.5063889589184073,0.5304787234042554,0.5120901841563081,0.9800203712086916,0.7601358695652173
286,balanced,30,7,0.4954000018127339,0.5286170212765958,0.502513419655072,0.9799411498415572,0.7591847826086958
287,balanced,30,8,0.53766432463153,0.5699468085106382,0.5444365815034342,0.9816998641919422,0.7802989130434784
288,balanced,30,9,0.48070679684059,0.5166489361702128,0.4926556959475698,0.9794318696242642,0.7530706521739128
289,balanced,30,10,0.4320503932770134,0.4799468085106383,0.4475263284559488,0.9778700769578996,0.734320652173913
290,fashion,30,1,0.4261854237290715,0.5234,0.4522720534359582,0.9046800000000002,0.7352222222222222
291,fashion,30,2,0.5383092157296375,0.6232000000000001,0.5614932124114669,0.92464,0.7906666666666667
292,fashion,30,3,0.6383950112350754,0.7141,0.6637545076150447,0.94282,0.8411666666666667
293,fashion,30,4,0.4472219404835762,0.5332,0.4674404203878265,0.90664,0.7406666666666666
294,fashion,30,5,0.4166267876727135,0.5201,0.4492980899994888,0.90402,0.733388888888889
295,fashion,30,6,0.4728390744113716,0.5723999999999999,0.5069344566572214,0.91448,0.7624444444444445
296,fashion,30,7,0.8734172144811252,0.8720000000000001,0.8723000551303965,0.9744,0.928888888888889
297,fashion,30,8,0.8847019976945507,0.8826,0.8834152024609094,0.9765199999999998,0.934777777777778
298,fashion,30,9,0.6135776298987864,0.6692,0.6280259215495632,0.93384,0.8162222222222223
299,fashion,30,10,0.738155919558678,0.7763,0.7492243289988951,0.95526,0.8757222222222223
300,digits,31,1,0.2103627766905092,0.299575,0.2210018825556547,0.859915,0.6108750000000001
301,digits,31,2,0.8442379337199515,0.8950000000000001,0.8614575781887149,0.979,0.9416666666666668
302,digits,31,3,0.9927650472975948,0.99275,0.992749948279163,0.99855,0.9959722222222224
303,digits,31,4,0.7259501508978751,0.7942,0.7436610793576842,0.95884,0.8856666666666667
304,digits,31,5,0.8421450498954798,0.893175,0.8595536499630019,0.978635,0.940652777777778
305,digits,31,6,0.9882351235736124,0.988225,0.9882263689184356,0.997645,0.9934583333333334
306,digits,31,7,0.5124775352768878,0.5951500000000001,0.5274723049203714,0.91903,0.7750833333333332
307,digits,31,8,0.9883262603300876,0.9883,0.9883048994677648,0.99766,0.9934999999999998
308,digits,31,9,0.7269167125861922,0.7939499999999999,0.7438705104110878,0.95879,0.8855277777777777
309,digits,31,10,0.8391588279946951,0.8900750000000001,0.8565441063755799,0.978015,0.9389305555555556
310,balanced,31,1,0.8399105539321495,0.8504787234042552,0.8439778365608227,0.9936373924852874,0.9236141304347824
311,balanced,31,2,0.5623012986783207,0.5986170212765958,0.5745208049697966,0.9829198732458124,0.7949456521739131
312,balanced,31,3,0.4768755919475592,0.5136170212765958,0.4890966083945873,0.9793028519692168,0.7515217391304347
313,balanced,31,4,0.4208612050229646,0.4555851063829786,0.4326075240157253,0.9768334087822544,0.721875
314,balanced,31,5,0.6136824362675423,0.6413829787234042,0.6195888329339839,0.9847397012222728,0.8167934782608698
315,balanced,31,6,0.6384099320999836,0.6646276595744681,0.6427199009485093,0.9857288365776368,0.8286684782608693
316,balanced,31,7,0.5335188006601304,0.5516489361702128,0.5280842200057498,0.980921231326392,0.7709510869565217
317,balanced,31,8,0.5382839543077932,0.5618085106382978,0.5443947411814576,0.9813535536441828,0.776141304347826
318,balanced,31,9,0.5560814976930114,0.5803191489361702,0.5588412058876376,0.9821412403802626,0.7855978260869566
319,balanced,31,10,0.6144488854789653,0.6394148936170212,0.6187655255982555,0.9846559529198732,0.8157880434782607
320,fashion,31,1,0.3224755514982166,0.4315,0.3516219422507308,0.8863000000000001,0.6841666666666667
321,fashion,31,2,0.5346488079136625,0.638,0.5682853336261452,0.9276,0.7988888888888889
322,fashion,31,3,0.5160114197890214,0.6020999999999999,0.541182184423941,0.92042,0.7789444444444444
323,fashion,31,4,0.6124753939379977,0.6847000000000001,0.6376646194536885,0.93694,0.8248333333333333
324,fashion,31,5,0.879012776106093,0.8788,0.8787649266316503,0.97576,0.9326666666666666
325,fashion,31,6,0.5001824069125929,0.6014,0.5330236648277348,0.92028,0.7785555555555556
326,fashion,31,7,0.6325773828855447,0.7115,0.6596868126336257,0.9423,0.8397222222222223
327,fashion,31,8,0.7226952381019232,0.7619,0.7355753712357116,0.95238,0.8677222222222222
328,fashion,31,9,0.5502420073847709,0.6517999999999999,0.5806270073686792,0.93036,0.8065555555555555
329,fashion,31,10,0.6893897032696324,0.7317,0.7009572594644877,0.94634,0.8509444444444444
330,digits,29,1,0.7252772243088316,0.7959,0.74430824975237,0.95918,0.8866111111111111
331,digits,29,2,0.9935248094735044,0.9934999999999998,0.9935049204541858,0.9987,0.9963888888888888
332,digits,29,3,0.726763618343497,0.795425,0.7448480741812047,0.959085,0.8863472222222223
333,digits,29,4,0.7294912007109846,0.79445,0.7442158841633885,0.95889,0.8858055555555555
334,digits,29,5,0.8420500035524514,0.8921250000000001,0.8588563302188815,0.9784250000000002,0.9400694444444444
335,digits,29,6,0.9892059224312628,0.989175,0.9891795775071895,0.997835,0.9939861111111112
336,digits,29,7,0.8555726069250505,0.8913249999999999,0.8578521452191588,0.978265,0.9396250000000002
337,digits,29,8,0.989056366423428,0.98905,0.989050619655114,0.99781,0.9939166666666668
338,digits,29,9,0.8379770021011602,0.8878,0.8546852297808313,0.97756,0.9376666666666668
339,digits,29,10,0.9873165070866048,0.9873,0.9873034720409136,0.99746,0.9929444444444446
340,balanced,29,1,0.8251433894479908,0.8410638297872343,0.8319282303106963,0.9932367587143502,0.9188043478260868
341,balanced,29,2,0.640479381675355,0.6837234042553191,0.6579069492322946,0.9865414214576732,0.8384239130434783
342,balanced,29,3,0.4845657549847159,0.5321808510638297,0.5010510175388205,0.9800928021729292,0.7610054347826087
343,balanced,29,4,0.6307895546833981,0.660531914893617,0.6413539264497099,0.9855545495699412,0.8265760869565216
344,balanced,29,5,0.463818989414573,0.4915957446808511,0.4712126849919996,0.9783657763693976,0.7402717391304349
345,balanced,29,6,0.5288013339071517,0.5527659574468086,0.5340871002707311,0.9809687641466728,0.7715217391304346
346,balanced,29,7,0.5794245109294743,0.6047340425531915,0.5863135613228577,0.9831801720235398,0.7980706521739132
347,balanced,29,8,0.5550588043615147,0.580372340425532,0.5599336532330016,0.982143503847895,0.7856249999999999
348,balanced,29,9,0.619075294288036,0.6446808510638298,0.6232937902958487,0.9848800362154824,0.8184782608695652
349,balanced,29,10,0.5882823831401094,0.6119148936170212,0.5942834877501498,0.9834857401539157,0.8017391304347825
350,fashion,29,1,0.8922576874219263,0.8911999999999999,0.8914579975968561,0.97824,0.9395555555555556
351,fashion,29,2,0.2927891131661955,0.3907,0.3106037205910951,0.8781399999999999,0.6615
352,fashion,29,3,0.5428547427330593,0.6319,0.5687851212985817,0.92638,0.7955
353,fashion,29,4,0.5375900318410747,0.6211,0.562050482936253,0.92422,0.7895
354,fashion,29,5,0.5340856432360573,0.6163,0.5571428887086485,0.92326,0.7868333333333334
355,fashion,29,6,0.8692921800606019,0.8694999999999998,0.869069179601176,0.9739,0.9275
356,fashion,29,7,0.7357624761938137,0.7792,0.7511702075609323,0.95584,0.8773333333333333
357,fashion,29,8,0.7098949908833625,0.7467,0.7218648511066095,0.94934,0.8592777777777776
358,fashion,29,9,0.8726868754716334,0.874,0.8730559000889441,0.9748,0.93
359,fashion,29,10,0.7423881859698647,0.7849,0.7572900296170173,0.95698,0.8805
360,digits,26,1,0.3092497091810506,0.398775,0.3219734104106401,0.8797550000000001,0.6659861111111111
361,digits,26,2,0.619550238158525,0.697175,0.6361081221331017,0.939435,0.831763888888889
362,digits,26,3,0.8412130149253482,0.892425,0.8587240036862654,0.978485,0.9402361111111112
363,digits,26,4,0.9901123778588792,0.990075,0.9900833214345176,0.998015,0.9944861111111112
364,digits,26,5,0.9901602904506188,0.99015,0.9901517063871867,0.99803,0.994527777777778
365,digits,26,6,0.8424656919911317,0.8934999999999998,0.8599471798730118,0.9787,0.9408333333333332
366,digits,26,7,0.6192003130806523,0.693825,0.6340907191199394,0.938765,0.8299027777777777
367,digits,26,8,0.8423190455487589,0.892375,0.8591250813193643,0.978475,0.9402083333333332
368,digits,26,9,0.841560651636418,0.89185,0.8586359669306572,0.9783700000000002,0.9399166666666668
369,digits,26,10,0.7241078523673096,0.7922499999999999,0.7418759703237094,0.9584499999999998,0.8845833333333333
370,balanced,26,1,0.804245179624453,0.832659574468085,0.8165581449447981,0.9928791308284292,0.9145108695652172
371,balanced,26,2,0.6276434882177103,0.6761170212765958,0.644005563751479,0.986217745586238,0.8345380434782608
372,balanced,26,3,0.5172175462219389,0.5532446808510638,0.5305049949825874,0.9809891353553644,0.7717663043478261
373,balanced,26,4,0.5175767867911488,0.551063829787234,0.5271736600955305,0.9808963331824356,0.7706521739130435
374,balanced,26,5,0.5816733708843651,0.615,0.5921383336068141,0.9836170212765956,0.8033152173913042
375,balanced,26,6,0.5604053425805073,0.5764361702127659,0.5624175030204026,0.9819760072430964,0.7836141304347826
376,balanced,26,7,0.583798398201015,0.6062765957446808,0.5898657937895577,0.9832458125848798,0.7988586956521739
377,balanced,26,8,0.5714738070046719,0.6018617021276595,0.5775155891044739,0.98305794477139,0.7966032608695653
378,balanced,26,9,0.5979111681819785,0.6330319148936171,0.6058649765044989,0.9843843368039836,0.8125271739130436
379,balanced,26,10,0.5945889035011154,0.6154255319148937,0.5984497584488844,0.9836351290176548,0.8035326086956522
380,fashion,26,1,0.4540319401036443,0.563,0.4834669655284916,0.9126,0.7572222222222222
381,fashion,26,2,0.6332985116724396,0.7045,0.6556776051650762,0.9409,0.8358333333333332
382,fashion,26,3,0.8846100911184909,0.8827999999999999,0.8835037997705287,0.97656,0.9348888888888888
383,fashion,26,4,0.7266934198887978,0.7737,0.7411813235177159,0.95474,0.8742777777777778
384,fashion,26,5,0.7038311090907899,0.7648,0.7312547865574962,0.95296,0.8693333333333333
385,fashion,26,6,0.8714365430825083,0.8684,0.8693370411076495,0.97368,0.9268888888888888
386,fashion,26,7,0.8737058484876388,0.8732,0.8732532020075172,0.97464,0.9295555555555556
387,fashion,26,8,0.7722906509481537,0.8225999999999999,0.7903032369635883,0.96452,0.9014444444444444
388,fashion,26,9,0.7478782650471321,0.7943,0.7646315233514018,0.9588600000000002,0.8857222222222223
389,fashion,26,10,0.6323271613762936,0.6935,0.6496701825923876,0.9387,0.8297222222222222
390,digits,14,1,0.5145340816371117,0.5976250000000001,0.5295893547694048,0.919525,0.7764583333333334
391,digits,14,2,0.7274144743717519,0.79555,0.7451952070041158,0.95911,0.8864166666666666
392,digits,14,3,0.6184383837695465,0.695975,0.6350584352702536,0.939195,0.8310972222222223
393,digits,14,4,0.7265172377317187,0.795075,0.7443651976434611,0.9590150000000002,0.8861527777777777
394,digits,14,5,0.8424636772278526,0.8939,0.8601089308547181,0.97878,0.9410555555555556
395,digits,14,6,0.9853913760818168,0.985375,0.985380796314271,0.997075,0.991875
396,digits,14,7,0.9872245145032374,0.9872000000000002,0.9872061587476784,0.99744,0.9928888888888888
397,digits,14,8,0.7254167124174041,0.7927000000000001,0.7425457697948151,0.95854,0.8848333333333335
398,digits,14,9,0.5136973485486279,0.5953999999999999,0.5279739055260939,0.91908,0.7752222222222223
399,digits,14,10,0.8396670653426878,0.8909750000000001,0.8573021020109136,0.978195,0.9394305555555554
400,balanced,14,1,0.7742091515166939,0.8112765957446806,0.7883667824439476,0.9919692168401992,0.9035869565217388
401,balanced,14,2,0.5641910056544253,0.6119148936170213,0.5831203598844454,0.9834857401539157,0.8017391304347826
402,balanced,14,3,0.4396018433500305,0.4797872340425532,0.4540106850039599,0.9778632865550024,0.7342391304347825
403,balanced,14,4,0.4164362729980356,0.4550531914893617,0.4261101960804909,0.9768107741059302,0.7216032608695653
404,balanced,14,5,0.5574054235096139,0.6012234042553192,0.5702400972363122,0.9830307831598007,0.7962771739130436
405,balanced,14,6,0.5791926894531506,0.6120744680851065,0.5887815241814317,0.983492530556813,0.801820652173913
406,balanced,14,7,0.6364207957497606,0.6506914893617022,0.6389762448052763,0.9851358080579448,0.8215489130434782
407,balanced,14,8,0.5798660765480235,0.6073936170212766,0.5845157348622043,0.9832933454051608,0.7994293478260871
408,balanced,14,9,0.6196850235805614,0.6381382978723403,0.6192382471257185,0.9846016296966954,0.8151358695652174
409,balanced,14,10,0.5112017322129211,0.5364361702127659,0.5180948195280928,0.980273879583522,0.7631793478260871
410,fashion,14,1,0.3273146324821955,0.4355,0.355953904302777,0.8871,0.6863888888888888
411,fashion,14,2,0.5151466278326844,0.6033999999999999,0.5414268720011564,0.92068,0.7796666666666667
412,fashion,14,3,0.7434101537242969,0.8053999999999999,0.7697913609851241,0.96108,0.8918888888888888
413,fashion,14,4,0.7522021625343046,0.7942,0.7659920081130964,0.95884,0.8856666666666666
414,fashion,14,5,0.2901119530956335,0.3821,0.305050617532236,0.8764200000000001,0.6567222222222222
415,fashion,14,6,0.5933709995749449,0.6923,0.6300913902643803,0.93846,0.8290555555555557
416,fashion,14,7,0.6194624828230133,0.6753,0.6341767502227456,0.93506,0.8196111111111112
417,fashion,14,8,0.6683905983414414,0.7491,0.6945253128648445,0.94982,0.8606111111111112
418,fashion,14,9,0.7232831636162735,0.7769999999999999,0.7438017154309343,0.9554,0.8761111111111111
419,fashion,14,10,0.8786383498781115,0.8773,0.8776779563261521,0.9754600000000002,0.9318333333333332
420,digits,16,1,0.8434114383206452,0.8955749999999998,0.8614941569342511,0.979115,0.9419861111111112
421,digits,16,2,0.6185107275655505,0.69605,0.6352480757530268,0.93921,0.8311388888888889
422,digits,16,3,0.6189205671265707,0.69645,0.635443036985561,0.93929,0.8313611111111111
423,digits,16,4,0.9916871290179484,0.991675,0.9916786433333146,0.998335,0.995375
424,digits,16,5,0.7240803713302789,0.79325,0.7424440016891003,0.95865,0.8851388888888888
425,digits,16,6,0.8415186805455633,0.8921749999999999,0.8587035089070609,0.978435,0.9400972222222224
426,digits,16,7,0.98836688604101,0.988325,0.9883288608607348,0.997665,0.993513888888889
427,digits,16,8,0.8403828357188502,0.8901749999999999,0.857094910581116,0.978035,0.9389861111111112
428,digits,16,9,0.6617739190221714,0.6913500000000001,0.6323675383239775,0.93827,0.8285277777777778
429,digits,16,10,0.5118411366615938,0.59295,0.5261894211573263,0.91859,0.7738611111111111
430,balanced,16,1,0.8578372535002496,0.8578191489361701,0.8571980008976091,0.9939497510185604,0.9273641304347824
431,balanced,16,2,0.4805971934318743,0.5172340425531915,0.4928765852368905,0.9794567677682208,0.7533695652173915
432,balanced,16,3,0.4934052643093268,0.5209042553191491,0.5027711421290624,0.9796129470348574,0.7552445652173913
433,balanced,16,4,0.5487927836000696,0.5834042553191489,0.5566143523511056,0.9822725215029426,0.7871739130434784
434,balanced,16,5,0.5010840458505009,0.5355851063829787,0.5113083226243985,0.9802376641014032,0.7627445652173914
435,balanced,16,6,0.5594213407163282,0.5863829787234042,0.564333633083634,0.9823992756903576,0.7886956521739131
436,balanced,16,7,0.6829865260480273,0.708563829787234,0.688045804054716,0.98759846084201,0.8511141304347828
437,balanced,16,8,0.6072622778472657,0.628723404255319,0.6119897971220132,0.9842009959257584,0.8103260869565218
438,balanced,16,9,0.5813839702037592,0.6017021276595744,0.5826411394117174,0.9830511543684926,0.7965217391304348
439,balanced,16,10,0.5641896349436792,0.5892021276595745,0.5697012300988036,0.9825192394748752,0.7901358695652175
440,fashion,16,1,0.6488540366014426,0.7289,0.6742985589924808,0.94578,0.849388888888889
441,fashion,16,2,0.7370566377005968,0.7929,0.7592144255283945,0.95858,0.8849444444444444
442,fashion,16,3,0.6230091692023456,0.6859,0.6441626361955751,0.93718,0.8254999999999999
443,fashion,16,4,0.8864819791437852,0.8853000000000002,0.8857828716085379,0.97706,0.9362777777777778
444,fashion,16,5,0.7043020530206052,0.7565,0.725024044394962,0.9513,0.8647222222222222
445,fashion,16,6,0.4548511587469246,0.5317999999999999,0.4713575704066077,0.90636,0.7398888888888888
446,fashion,16,7,0.4320231763105621,0.5475,0.4639855954039175,0.9095,0.7486111111111111
447,fashion,16,8,0.7082197038449504,0.7565999999999999,0.7290045437053522,0.95132,0.8647777777777778
448,fashion,16,9,0.3932567816535041,0.5315000000000001,0.4371807283215737,0.9063,0.7397222222222222
449,fashion,16,10,0.6361841795250978,0.6918,0.6500397347832719,0.93836,0.8287777777777776
450,digits,18,1,0.411490769192649,0.498725,0.4255000832777568,0.899745,0.721513888888889
451,digits,18,2,0.9933369749553876,0.993325,0.993327097510841,0.998665,0.9962916666666668
452,digits,18,3,0.6183917437092235,0.6966,0.6352357877272331,0.93932,0.8314444444444445
453,digits,18,4,0.4113204177450652,0.497525,0.4248469155354842,0.8995050000000001,0.7208472222222222
454,digits,18,5,0.8400045578732118,0.89085,0.8574587073439076,0.97817,0.9393611111111112
455,digits,18,6,0.8433777605178954,0.8937750000000001,0.8603824772368851,0.978755,0.9409861111111112
456,digits,18,7,0.9877436099474732,0.987725,0.9877278829682188,0.997545,0.9931805555555556
457,digits,18,8,0.8382631195471056,0.88795,0.8548657507305076,0.97759,0.93775
458,digits,18,9,0.840671468281719,0.8916499999999999,0.858077359263399,0.97833,0.9398055555555556
459,digits,18,10,0.987579567959054,0.987525,0.9875350726030288,0.997505,0.9930694444444444
460,balanced,18,1,0.8545519528370019,0.8543617021276596,0.8534218837344805,0.9938026256224536,0.9255978260869564
461,balanced,18,2,0.456937367652863,0.5066489361702129,0.4743293663499263,0.9790063377093708,0.7479619565217391
462,balanced,18,3,0.5430544332464027,0.580531914893617,0.5533890809361551,0.982150294250792,0.7857065217391304
463,balanced,18,4,0.5738226213902055,0.6024468085106384,0.580560735840211,0.9830828429153464,0.7969021739130435
464,balanced,18,5,0.5141544134147827,0.5531914893617021,0.5242898260703418,0.980986871887732,0.7717391304347826
465,balanced,18,6,0.5956400218633224,0.6155851063829787,0.5995347001179835,0.9836419194205523,0.8036141304347828
466,balanced,18,7,0.5393887554410048,0.5526063829787233,0.5392377854280621,0.9809619737437756,0.7714402173913044
467,balanced,18,8,0.6030604375340273,0.6204787234042554,0.6022787980626125,0.9838501584427344,0.8061141304347824
468,balanced,18,9,0.5983158387793096,0.6112234042553192,0.597078884224772,0.9834563150746944,0.8013858695652173
469,balanced,18,10,0.6354244554535466,0.6625531914893618,0.6405858649687112,0.9856405613399728,0.8276086956521739
470,fashion,18,1,0.4296790482851053,0.5492,0.4657630267944633,0.90984,0.7495555555555555
471,fashion,18,2,0.3458640816470511,0.44,0.3684811797178629,0.8879999999999999,0.6888888888888889
472,fashion,18,3,0.5812450694907433,0.6727,0.605489641270637,0.93454,0.8181666666666667
473,fashion,18,4,0.87831643985017,0.8775999999999999,0.8778383972369322,0.97552,0.932
474,fashion,18,5,0.7477080662401981,0.8021999999999998,0.769514785332498,0.96044,0.890111111111111
475,fashion,18,6,0.5053783896906952,0.5868,0.5265321169587892,0.91736,0.7704444444444445
476,fashion,18,7,0.7312509462921222,0.7781999999999999,0.7468154913937753,0.95564,0.8767777777777777
477,fashion,18,8,0.8655088735007854,0.8667999999999999,0.8656304964915792,0.97336,0.926
478,fashion,18,9,0.6908091252475317,0.7385999999999999,0.7040407742498969,0.94772,0.8547777777777779
479,fashion,18,10,0.5796816234841569,0.6612,0.5992977572022338,0.93224,0.8117777777777777
480,digits,13,1,0.6185498718941983,0.697325,0.6357129615092139,0.939465,0.8318472222222223
481,digits,13,2,0.8443158959877397,0.895125,0.8615472795483949,0.979025,0.9417361111111112
482,digits,13,3,0.9927851070124188,0.9927750000000002,0.9927769286194604,0.998555,0.9959861111111112
483,digits,13,4,0.7247871689332499,0.79425,0.7431458876043838,0.95885,0.8856944444444445
484,digits,13,5,0.8397902941832902,0.8896750000000001,0.8565451198651373,0.977935,0.9387083333333331
485,digits,13,6,0.7264516161892003,0.7958999999999999,0.7448480053561991,0.95918,0.8866111111111111
486,digits,13,7,0.990701812159594,0.990675,0.9906812854310189,0.998135,0.9948194444444444
487,digits,13,8,0.6284105095244615,0.689175,0.6293669368363533,0.937835,0.8273194444444444
488,digits,13,9,0.8408502430294501,0.8914,0.8579911166638672,0.97828,0.9396666666666668
489,digits,13,10,0.7250414601905508,0.793475,0.7428392531808443,0.958695,0.8852638888888891
490,balanced,13,1,0.8370004639263375,0.8486170212765959,0.8408666410617245,0.9935581711181533,0.9226630434782608
491,balanced,13,2,0.5138104336273142,0.5632446808510638,0.5311025643266782,0.9814146672702582,0.7768750000000001
492,balanced,13,3,0.4483770568230712,0.4956914893617021,0.4619056557443743,0.9785400633770936,0.7423641304347827
493,balanced,13,4,0.5939238521053759,0.6210106382978723,0.6015332183970793,0.9838727931190584,0.8063858695652173
494,balanced,13,5,0.4494043539412348,0.4859574468085105,0.4594794237372424,0.978125848800362,0.737391304347826
495,balanced,13,6,0.6889154885968417,0.7043085106382978,0.6916935173367428,0.9874173834314168,0.8489402173913045
496,balanced,13,7,0.5244921748321947,0.5615425531914894,0.5332002910328083,0.9813422363060208,0.7760054347826085
497,balanced,13,8,0.5412266374489462,0.5693617021276596,0.5486643057103151,0.9816749660479854,0.7799999999999999
498,balanced,13,9,0.4970836493445264,0.5372872340425532,0.5108496958685955,0.9803100950656404,0.7636141304347825
499,balanced,13,10,0.6532772877500131,0.6644148936170212,0.6538168385946966,0.985719782707107,0.8285597826086956
500,fashion,13,1,0.4402870688577961,0.5548,0.4732800681954286,0.91096,0.7526666666666667
501,fashion,13,2,0.6139013750846971,0.6951,0.6419227738758112,0.93902,0.8306111111111111
502,fashion,13,3,0.5403214518521435,0.6389,0.5704830386873776,0.92778,0.7993888888888888
503,fashion,13,4,0.5216890009731753,0.5903,0.5375299436013323,0.91806,0.7723888888888889
504,fashion,13,5,0.8761222566043572,0.8757999999999999,0.8759252647514307,0.97516,0.931
505,fashion,13,6,0.8311824877148613,0.8314999999999999,0.8305268357516924,0.9663,0.9063888888888888
506,fashion,13,7,0.2998210437216774,0.3895,0.3129216675828212,0.8779,0.6608333333333333
507,fashion,13,8,0.6964935105395564,0.7622,0.7249295101689092,0.95244,0.8678888888888888
508,fashion,13,9,0.7386340299158587,0.7874999999999999,0.757285141094062,0.9575,0.8819444444444444
509,fashion,13,10,0.395785649920033,0.4851,0.4112306319508398,0.89702,0.7139444444444444
510,digits,15,1,0.5139972876253428,0.597725,0.5294124659845706,0.919545,0.776513888888889
511,digits,15,2,0.6185834798156116,0.69655,0.6352748631991697,0.93931,0.8314166666666667
512,digits,15,3,0.9924872596268312,0.992475,0.9924776321032814,0.998495,0.9958194444444444
513,digits,15,4,0.6182217550743945,0.6957,0.6347373680141374,0.93914,0.8309444444444445
514,digits,15,5,0.725998742734733,0.7950250000000001,0.744132726099487,0.959005,0.886125
515,digits,15,6,0.9922228552743342,0.9922,0.992205707685936,0.99844,0.9956666666666668
516,digits,15,7,0.8437891556702727,0.8930999999999999,0.8600735768777408,0.97862,0.9406111111111112
517,digits,15,8,0.8397216300957652,0.891125,0.8573647215931954,0.978225,0.9395138888888888
518,digits,15,9,0.8394520456986309,0.8891249999999999,0.8560812899416608,0.977825,0.9384027777777778
519,digits,15,10,0.8364758506333893,0.888575,0.8546179032742408,0.977715,0.9380972222222222
520,balanced,15,1,0.8231485434888016,0.8312234042553194,0.8217635308911024,0.992818017202354,0.9137771739130436
521,balanced,15,2,0.4650211283036556,0.5148404255319149,0.4804578880720948,0.9793549117247624,0.7521467391304347
522,balanced,15,3,0.5433198358778752,0.5864361702127661,0.5558537927676734,0.98240153915799,0.7887228260869564
523,balanced,15,4,0.6516094505687162,0.6724468085106383,0.6580965206748803,0.9860615663196016,0.8326630434782608
524,balanced,15,5,0.4706946467129222,0.5088829787234042,0.4835750896118511,0.979101403349932,0.7491032608695654
525,balanced,15,6,0.5464745064308214,0.5738297872340425,0.5539816958305745,0.9818650973291084,0.7822826086956521
526,balanced,15,7,0.5211088979654608,0.544468085106383,0.523711259346341,0.9806156631960165,0.7672826086956522
527,balanced,15,8,0.589756592011186,0.6169680851063831,0.5947884834262892,0.9837007695789952,0.8043206521739131
528,balanced,15,9,0.5100557859689562,0.5476595744680851,0.5213187911893308,0.9807514712539612,0.7689130434782608
529,balanced,15,10,0.6424556651181259,0.6647340425531915,0.6484043443895815,0.9857333635129016,0.8287228260869564
530,fashion,15,1,0.8944396541359353,0.8936,0.8939617280606311,0.97872,0.9408888888888888
531,fashion,15,2,0.4507013117825168,0.5523,0.4788283517792688,0.9104600000000002,0.7512777777777778
532,fashion,15,3,0.4259205869421809,0.5142,0.4481526428161407,0.90284,0.7301111111111112
533,fashion,15,4,0.6555310530103783,0.7226,0.6757157606142767,0.94452,0.8458888888888888
534,fashion,15,5,0.8660986661335709,0.8643000000000001,0.8646191352287153,0.97286,0.924611111111111
535,fashion,15,6,0.6366142828612444,0.6969,0.6534677988470705,0.93938,0.8316111111111111
536,fashion,15,7,0.8535509544259436,0.8507999999999999,0.8519322372427384,0.97016,0.917111111111111
537,fashion,15,8,0.4943878147932793,0.5782,0.5099782703178466,0.91564,0.7656666666666666
538,fashion,15,9,0.7314818224678452,0.772,0.7446781028713458,0.9544,0.8733333333333334
539,fashion,15,10,0.7408282477762967,0.7867,0.7576937270677753,0.95734,0.8815
540,digits,19,1,0.4091715415114859,0.4973000000000001,0.4239377350193997,0.89946,0.7207222222222223
541,digits,19,2,0.726454952363749,0.795275,0.7446577837475862,0.959055,0.8862638888888889
542,digits,19,3,0.99214691408968,0.992125,0.9921249334613044,0.998425,0.995625
543,digits,19,4,0.51329898925399,0.597275,0.5288908811022985,0.919455,0.776263888888889
544,digits,19,5,0.9914856138841864,0.991475,0.9914761898171174,0.998295,0.9952638888888888
545,digits,19,6,0.7273683017918243,0.79495,0.7446282795412326,0.95899,0.8860833333333333
546,digits,19,7,0.727621654360947,0.794525,0.7444728286423042,0.958905,0.8858472222222222
547,digits,19,8,0.6148317386733901,0.690425,0.6305723380178954,0.938085,0.8280138888888888
548,digits,19,9,0.9895658937927044,0.98955,0.9895513462587016,0.99791,0.9941944444444444
549,digits,19,10,0.9884378675268802,0.988425,0.98842801621261,0.997685,0.9935694444444444
550,balanced,19,1,0.7111235411948295,0.7722872340425532,0.7391088623266688,0.9903100950656404,0.8836684782608695
551,balanced,19,2,0.4362961350713052,0.4957978723404255,0.4545219110372464,0.9785445903123586,0.7424184782608696
552,balanced,19,3,0.5117878074763019,0.5488829787234042,0.5255369961478669,0.9808035310095066,0.7695380434782609
553,balanced,19,4,0.6056897758217437,0.6348404255319149,0.6124795822345258,0.9844612947034856,0.8134510869565216
